Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
hotelpeklo.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,35,3582289943,1,1,1,1,1,24940,200,Apache,3.09,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Germany,0
evamaria.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,293,3112274653,1,1,1,0,1,24806,200,aruba-proxy,3.03,0.45,0.45,0.0,0.0,2,2,0,0,False,10,False,False,Czechia,0
merrellbarefoot.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,3304451701,1,0,0,0,0,58065,200,Apache,3.42,0.33,0.61,0.0,0.0,2,3,0,0,False,17,True,False,Austria,1
ocne.sk,"INTERNET CZ, a.s.",4.0,3.0,None,0,3250272444,1,0,0,0,0,31117,0,None,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
spisskevlachy.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,82,1450111947,1,1,1,0,1,29405,200,Apache,3.38,0.25,0.69,0.0,0.0,1,3,0,0,False,15,False,False,Slovakia,0
kluarco.sk,"crooce.com - the internet company, s.r.o.",4.0,3.0,Let's Encrypt,49,1442346079,1,1,1,0,0,5578,200,Apache,3.12,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Slovakia,0
jioshare1.sk10kk.dns-dynamic.net,PDR Ltd. d/b/a PublicDomainRegistry.com,4.0,4.0,Google Trust Services,86,2890017970,2,0,0,0,0,13335,500,cloudflare,4.09,0.25,0.53,0.09,0.03,2,3,2,1,False,31,False,False,Canada,1
kosice-autoskola.sk,"INTERNET CZ, a.s.",4.0,1.0,Let's Encrypt,68,3112274482,1,0,1,0,0,24806,200,Apache,3.39,0.42,0.47,0.0,0.05,2,2,0,1,False,18,False,False,Czechia,0
timberland-slovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,45,1755317876,1,0,0,0,0,41564,200,Apache,3.88,0.32,0.59,0.0,0.05,2,2,0,1,False,21,True,False,United Kingdom,1
bbaccounting.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,39,578324777,1,1,1,0,0,396982,200,openresty,3.51,0.27,0.67,0.0,0.0,2,2,0,0,False,14,False,False,United States,0
hotelmartinskehole.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,21,621391796,1,1,1,0,0,51013,200,openresty,3.59,0.33,0.62,0.0,0.0,1,3,0,0,False,20,False,False,Slovakia,0
topankyvibram.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,72,1755318814,1,0,0,0,0,48950,200,Apache,3.75,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,False,United States,1
3dmania.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,82,1746214913,7,0,0,0,0,13335,403,cloudflare,3.12,0.3,0.5,0.1,0.0,2,2,1,0,False,9,False,False,Canada,1
remy.sk,"MYSTERY MACHINE, s.r.o.",4.0,3.0,Let's Encrypt,24,621391805,1,1,1,0,0,51013,200,Apache,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
teniskyhokavypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,2783430596,1,0,0,0,0,58065,200,Apache,3.88,0.36,0.59,0.0,0.0,1,2,0,0,False,21,True,False,Estonia,1
converseslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,42,1746219009,7,0,0,0,0,13335,403,cloudflare,3.15,0.3,0.65,0.0,0.0,1,3,0,0,False,19,True,False,Canada,1
bytca.sk,"Slovanet, a. s.",4.0,3.0,Let's Encrypt,87,786820905,1,1,1,0,1,29405,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
wolfordsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,65,3304449540,1,0,0,0,0,58065,200,Apache,3.08,0.17,0.75,0.0,0.0,1,4,0,0,False,11,False,True,Germany,1
arketbratislava.sk,NETIM,4.0,3.0,Let's Encrypt,36,2783380702,1,0,0,0,0,57858,403,nginx,3.28,0.33,0.61,0.0,0.0,1,3,0,0,False,17,True,False,Seychelles,1
bartfay.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,49,2276850240,1,1,1,0,0,24940,200,nginx,3.12,0.3,0.6,0.0,0.0,2,3,0,0,False,9,False,False,Finland,0
corteiz.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,29,3301248099,1,0,0,0,0,41564,200,Apache,3.32,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Poland,1
carlton.sk,CyberData s.r.o.,4.0,4.0,Let's Encrypt,19,621391811,1,1,1,0,1,51013,200,openresty,3.32,0.2,0.7,0.0,0.0,1,3,0,0,False,9,False,False,Slovakia,0
mancini.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Google Trust Services,79,2728364342,2,1,1,0,1,13335,200,cloudflare,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Canada,1
golfer.sk,"WEBY GROUP, s.r.o.",4.0,1.0,None,0,3645052472,1,1,1,0,1,5578,200,nginx,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
hotel-centrum.sk,Websupport s.r.o.,4.0,4.0,Let's Encrypt,31,621391803,1,1,1,0,0,51013,200,openresty,3.75,0.25,0.62,0.0,0.06,1,3,0,1,False,15,False,False,Slovakia,0
smartwoodslovakia.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,34,1297993485,1,1,1,0,0,24971,200,Apache/2.4.61 (Debian),3.51,0.35,0.6,0.0,0.0,2,3,0,0,False,19,True,False,Czechia,1
aktuality.sk,Ringier Slovakia Media s.r.o.,4.0,2.0,Sectigo Limited,261,1542140963,1,1,1,0,1,57788,200,nginx,3.08,0.42,0.5,0.0,0.0,2,2,0,0,False,11,False,False,Slovakia,0
ralphlaurenvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,68,3304430060,1,0,0,0,0,41564,200,Apache,3.75,0.32,0.64,0.0,0.0,2,4,0,0,False,21,True,False,Slovakia,1
longchamp.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,29,2665349686,1,0,0,0,0,63119,200,Apache,3.58,0.17,0.75,0.0,0.0,1,4,0,0,False,11,False,False,United States,1
babickarstvo.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,41,3641749797,1,1,1,0,1,43541,200,nginx,3.37,0.27,0.67,0.0,0.0,1,4,0,0,False,14,False,False,Czechia,0
uniqlosale.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,3304088854,1,0,0,0,0,58065,200,Apache,3.39,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,United States,1
basilica.sk,EuroNET Slovakia s.r.o.,4.0,2.0,Let's Encrypt,66,2371810654,1,1,1,0,1,16276,200,nginx,2.91,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,France,0
fasardiofficial.sk,NETIM,1.0,1.0,Google Trust Services,88,2890105554,2,0,0,0,0,13335,447,cloudflare,3.27,0.39,0.56,0.0,0.0,2,2,0,0,False,17,False,False,Canada,0
trapstartricko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,75,1746228300,2,0,0,0,0,13335,403,cloudflare,3.18,0.24,0.71,0.0,0.0,1,3,0,0,False,16,False,False,Canada,1
zzz.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,43,391653380,1,1,1,1,1,24940,200,nginx,1.79,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Germany,0
upat.sk,Gransy s.r.o.,4.0,3.0,None,61,1442371701,1,0,0,0,0,5578,200,None,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,1
dopeslovakia.sk,Key-Systems GmbH,4.0,2.0,ZeroSSL,35,3304534733,1,1,1,0,0,58065,403,Apache/2,3.37,0.4,0.53,0.0,0.0,2,2,0,0,False,14,True,False,United States,1
boris-belica.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,40,3248704794,1,1,1,0,1,29405,200,nginx,3.51,0.33,0.53,0.0,0.07,1,2,0,1,False,14,False,False,Slovakia,0
b-d.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,37,621391805,1,1,1,0,0,51013,200,openresty,2.58,0.0,0.67,0.0,0.17,0,2,0,1,False,5,False,False,Slovakia,0
kosik.sk,Websupport s.r.o.,4.0,3.0,DigiCert Inc,218,2539979063,4,1,1,0,1,54113,200,None,2.16,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,United States,0
hotelgalileo.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,19,621391749,1,1,1,0,0,51013,200,openresty,3.32,0.4,0.53,0.0,0.0,2,2,0,0,False,14,False,False,Slovakia,0
dpmp.sk,VÁDIUM - IT s.r.o.,4.0,2.0,Let's Encrypt,22,3560514258,1,1,1,1,0,48689,200,nginx,2.52,0.0,0.86,0.0,0.0,0,4,0,0,False,6,False,False,Slovakia,0
autobajo.sk,"WEDOS Internet, a.s.",3.0,3.0,Let's Encrypt,89,773614252,1,0,1,0,0,197019,200,Apache,3.1,0.45,0.45,0.0,0.0,2,2,0,0,False,10,False,False,Czechia,0
thajskemasaze-kosice.sk,"WebHouse, s.r.o.",4.0,3.0,None,0,773614574,1,1,1,0,0,197019,200,Apache,3.56,0.35,0.57,0.0,0.04,1,3,0,1,False,22,False,False,Czechia,0
drevenysindel.sk,"Webglobe, a.s.",4.0,1.0,Let's Encrypt,88,3645054624,1,1,1,1,1,5578,200,nginx,3.33,0.31,0.62,0.0,0.0,1,2,0,0,False,15,False,False,Slovakia,0
kryptokasino.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,83,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.32,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Czechia,1
svadobnezakusky.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,38,621391804,1,1,1,0,0,51013,200,openresty,3.53,0.33,0.61,0.0,0.0,1,2,0,0,False,17,False,False,Slovakia,0
obeyclothingbratislava.sk,NETIM,4.0,3.0,Let's Encrypt,81,3304111678,1,0,0,0,0,41564,403,nginx,3.97,0.36,0.6,0.0,0.0,2,4,0,0,False,24,True,False,Singapore,1
zadania-seminarky.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,73,1507711599,1,1,1,0,0,197019,200,nginx,3.52,0.4,0.5,0.0,0.05,2,2,0,1,False,19,False,False,Czechia,0
balmainhaircouture.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,69,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.88,0.43,0.52,0.0,0.0,2,2,0,0,False,20,False,False,Czechia,1
bbklinika.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,50,3283482650,1,1,1,1,1,48689,200,nginx,2.86,0.25,0.67,0.0,0.0,1,4,0,0,False,11,False,False,Slovakia,0
otherstoriessk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,47,3304449551,1,0,0,0,0,58065,200,Apache,3.03,0.29,0.65,0.0,0.0,2,3,0,0,False,16,False,True,Germany,1
05999.sk,Gransy s.r.o.,3.0,3.0,None,0,400661580,1,0,0,0,0,40065,0,None,2.41,0.0,0.25,0.62,0.0,0,2,5,0,False,7,False,False,Hong Kong,1
roznava.sk,Websupport s.r.o.,4.0,3.0,Sectigo Limited,8,773614468,1,1,1,0,1,197019,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
icecasino0.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,62,1746218559,2,0,0,0,0,13335,200,cloudflare,3.24,0.38,0.46,0.08,0.0,1,2,1,0,False,12,True,False,Canada,1
balajka.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,28,3283483310,1,1,1,1,1,48689,200,nginx,2.65,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
laspalmas.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,72,55122796,2,0,1,0,0,16509,200,openresty,2.63,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Germany,0
levoca.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,63,861622675,1,0,1,0,1,16276,200,None,3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,France,0
pantarhei.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,47,1746285227,3,1,1,0,1,13335,403,cloudflare,3.42,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,Canada,0
stahovaniebala.sk,"WebHouse, s.r.o.",3.0,3.0,Let's Encrypt,60,2297715599,1,0,1,0,0,20473,200,nginx,3.5,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Germany,0
mega-toys.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,88,1360995606,1,1,1,0,1,24971,200,openresty,3.42,0.33,0.5,0.0,0.08,2,2,0,1,False,11,False,False,Czechia,0
btservis.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,37,621391771,1,1,1,0,0,51013,200,openresty,3.03,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
horskyhotel-eva.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,79,621391749,1,1,1,0,0,51013,200,openresty,3.61,0.33,0.56,0.0,0.06,1,3,0,1,False,17,False,False,Slovakia,0
bpro.sk,EURONIC s. r. o.,4.0,3.0,Sectigo Limited,88,1559297387,1,1,1,0,0,29405,200,None,2.81,0.14,0.71,0.0,0.0,1,3,0,0,False,6,False,False,Slovakia,0
balmat.sk,"Slovanet, a. s.",4.0,3.0,Let's Encrypt,15,621391811,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
bellatrix.sk,"Webglobe, a.s.",4.0,2.0,DigiCert Inc,314,3560513560,1,1,1,1,1,48689,200,nginx,3.42,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
hokatopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,40,3304405123,1,0,0,0,0,58065,200,Apache,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,Spain,1
onrunningeshop.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,43,2665349677,1,0,0,0,0,63119,200,Apache,3.38,0.29,0.65,0.0,0.0,1,2,0,0,False,16,True,False,United States,1
galileohotel.sk,pressitech s.r.o.,4.0,3.0,None,379,3276841761,1,1,1,0,0,8778,200,nginx,3.32,0.4,0.53,0.0,0.0,2,2,0,0,False,14,False,False,Slovakia,0
dsi.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,67,521079457,1,1,1,0,1,25234,200,nginx,2.25,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Czechia,0
setripriestor.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,87,621391805,1,1,1,0,0,51013,200,openresty,3.03,0.31,0.62,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,1
brookspredaj.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,52,1746219009,7,0,0,0,0,13335,403,cloudflare,3.37,0.27,0.67,0.0,0.0,2,4,0,0,False,14,False,False,Canada,1
bape.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,51,1442322629,1,1,1,0,0,206198,200,Apache/2.4.58 (FreeBSD) PHP/8.0.30,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
vencovky.sk,SOLTEC s.r.o.,4.0,3.0,None,0,1364799788,1,1,1,0,0,29405,200,Apache/2.4.37 (centos) OpenSSL/1.1.1k mod_fcgid/2.3.9 PHP/7.3.33,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
znalecky-posudok-cena.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,44,521079495,1,1,1,0,0,25234,200,nginx,3.8,0.33,0.54,0.0,0.08,1,2,0,1,False,23,False,False,Czechia,1
intimissimi.sk,Key-Systems GmbH,4.0,3.0,None,0,85365008,2,1,1,0,1,16509,200,cloudflare,2.5,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Germany,1
huntergumakysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,3304430048,1,0,0,0,0,41564,200,Apache,3.57,0.29,0.65,0.0,0.0,1,2,0,0,False,16,False,True,Slovakia,1
bagind.sk,"WEDOS Internet, a.s.",4.0,4.0,Let's Encrypt,47,597579378,1,0,1,0,0,16509,200,nginx/1.14.2,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Germany,0
nsm.sk,"ELBIA, s. r. o.",4.0,3.0,Let's Encrypt,85,621391803,1,1,1,0,0,51013,200,openresty,2.25,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Slovakia,0
hotel-karpatia.sk,"INTERNET CZ, a.s.",4.0,1.0,DigiCert Inc,42,1442380298,1,1,1,0,0,5578,200,Apache,3.57,0.35,0.53,0.0,0.06,2,2,0,1,False,16,False,False,Slovakia,0
balzakservis.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,None,0,1559297503,1,1,1,0,0,29405,200,None,3.32,0.27,0.67,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
basetoosl.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,62,1542460480,1,1,1,0,0,59939,200,Apache/2,3.02,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,The Netherlands,1
vrutky.sk,DATACOM.EU s.r.o.,4.0,2.0,Let's Encrypt,71,1383588041,1,1,1,0,1,5578,200,Apache,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
guesslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,44,2890118453,2,0,0,0,0,13335,200,cloudflare,3.12,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,Canada,1
bjtrade.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,22,621391804,1,1,1,0,0,51013,200,openresty,3.32,0.2,0.7,0.0,0.0,1,4,0,0,False,9,False,False,Slovakia,0
baubox.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,82,3118874475,2,1,1,0,0,58182,404,Pepyaka,2.95,0.33,0.56,0.0,0.0,2,2,0,0,False,8,False,False,United States,0
b-styl.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,56,1360995606,1,1,1,0,1,24971,200,openresty,2.95,0.11,0.67,0.0,0.11,1,2,0,1,False,8,False,False,Czechia,0
booho.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,0,2728364086,2,1,1,0,0,13335,409,cloudflare,2.41,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Canada,1
stussysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,46,2783395878,1,0,0,0,0,48950,200,Apache,2.22,0.18,0.73,0.0,0.0,1,2,0,0,False,10,False,True,Germany,1
hokavypredaj.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,86,3301233482,1,0,0,0,0,48950,200,Apache,3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Sweden,1
automagazin.sk,"Netropolis, s.r.o.",4.0,2.0,Let's Encrypt,32,3645053979,1,1,1,0,0,5578,200,Apache,3.47,0.43,0.5,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
rysyhotel.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,73,1051428784,1,1,1,0,0,51167,200,nginx/1.18.0 (Ubuntu),3.25,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Germany,0
hotelalexandra.sk,"ACOMPUTER, s. r. o.",4.0,1.0,None,56,3118079971,1,0,1,0,0,31117,200,openresty,3.57,0.35,0.59,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
legeroslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,31,2890128076,2,0,0,0,0,13335,403,cloudflare,3.16,0.33,0.61,0.0,0.0,1,3,0,0,False,17,True,False,Canada,1
hotelalbrecht.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,80,1482889634,1,1,1,0,1,24940,200,Apache/2.4.59 (Debian),3.5,0.25,0.69,0.0,0.0,1,3,0,0,False,15,False,False,Germany,0
gymsharks-sk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,74,2665349655,1,0,0,0,0,63119,200,Apache,3.06,0.13,0.73,0.0,0.07,1,3,0,1,False,14,False,True,United States,1
hotelartin.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,32,621391771,1,1,1,0,1,51013,200,openresty,3.55,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
barcanitra.sk,MrCode s.r.o.,4.0,2.0,Sectigo Limited,110,1482060155,1,1,1,0,0,39392,200,Microsoft-IIS/10.0,3.18,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
ski-gruniky.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,68,3115275542,1,1,1,0,0,44984,200,nginx/1.24.0,3.18,0.29,0.57,0.0,0.07,1,2,0,1,False,13,False,False,Czechia,0
offwhite.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,75,2783395891,1,0,0,0,0,48950,200,Apache,3.28,0.27,0.64,0.0,0.0,1,4,0,0,False,10,False,False,Germany,1
gumenaobuv.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,41,1360995606,1,1,1,0,1,24971,200,openresty,3.55,0.38,0.54,0.0,0.0,2,2,0,0,False,12,True,False,Czechia,0
kubinska.sk,"DSI DATA, a. s.",4.0,3.0,Let's Encrypt,64,621391772,1,1,1,0,1,51013,200,openresty,2.85,0.27,0.64,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
hanusovce.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,72,1482057225,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,0
spisskepodhradie.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,61,1482057223,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.3,0.32,0.63,0.0,0.0,2,3,0,0,False,18,False,False,Czechia,0
domacaudiaren.sk,"INTERNET CZ, a.s.",4.0,1.0,Actalis S.p.A.,201,3112274634,1,0,1,0,1,24806,200,aruba-proxy,3.58,0.44,0.5,0.0,0.0,2,2,0,0,False,15,False,False,Czechia,0
vivaitalia.sk,Varro s.r.o.,4.0,2.0,Let's Encrypt,52,1559297352,1,1,1,0,0,29405,200,None,2.82,0.46,0.46,0.0,0.0,2,2,0,0,False,12,False,False,Slovakia,1
niketeniskysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,33,3301182946,1,0,0,0,0,63119,200,Apache,2.83,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,True,Germany,1
miminkovo.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,2.0,ZeroSSL,56,3108035365,1,1,1,0,0,43541,200,nginx,2.92,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,0
ted-baker.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,64,3304375003,1,0,0,0,0,58065,200,Apache,3.25,0.25,0.58,0.0,0.08,1,2,0,1,False,11,False,False,Finland,1
trapstarsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,80,3304240112,1,0,0,0,0,58065,200,Apache,2.72,0.15,0.77,0.0,0.0,1,3,0,0,False,12,False,True,South Africa,1
hokabezeckaobuv.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,70,2783428169,1,0,0,0,0,58065,200,Apache,3.46,0.39,0.56,0.0,0.0,2,2,0,0,False,17,True,False,Estonia,1
samorin.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,71,1450111780,1,1,1,0,1,29405,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
mihalko.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Sectigo Limited,172,3325457252,1,1,1,1,0,22612,200,LiteSpeed,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,United States,0
protein.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,56,1746210817,7,1,1,0,1,13335,200,cloudflare,3.32,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Canada,0
ipanemasandale.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,59,1746228672,2,0,0,0,0,13335,200,cloudflare,3.26,0.41,0.53,0.0,0.0,1,2,0,0,False,16,False,False,Canada,1
skechersskeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,80,3304430052,1,0,0,0,0,41564,200,Apache,2.89,0.22,0.72,0.0,0.0,1,4,0,0,False,17,True,False,Slovakia,1
beca.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,57,1450111793,1,1,1,0,1,29405,200,Apache,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
staraskola.sk,"ELBIA, s. r. o.",4.0,3.0,Let's Encrypt,41,621391772,1,1,1,0,0,51013,200,openresty,2.82,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
louboutinvypredaj.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,40,3304430020,1,0,0,0,0,41564,200,Apache,4.12,0.4,0.55,0.0,0.0,2,2,0,0,False,19,True,False,Slovakia,1
goldenroyal.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,54,3283483276,1,1,1,0,1,48689,200,nginx,3.52,0.36,0.57,0.0,0.0,3,2,0,0,False,13,False,False,Slovakia,0
fbfinterier.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,45,1746218793,2,0,0,0,0,13335,403,cloudflare,3.24,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,False,Canada,0
bademico.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,84,621391797,1,1,1,0,0,51013,200,openresty,3.46,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
lacosteslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,89,3301184509,1,0,0,0,0,63119,200,Apache,3.26,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,United States,1
bazos.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,73,1482061809,1,1,1,0,1,39392,200,nginx,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Czechia,0
columbia-slovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,28,3301181083,1,0,0,0,0,57858,200,Apache,3.58,0.4,0.5,0.0,0.05,2,2,0,1,False,19,True,False,Sweden,1
ospreybratislava.sk,NETIM,4.0,3.0,Google Trust Services,80,1746231297,7,0,0,0,0,13335,403,cloudflare,3.64,0.37,0.58,0.0,0.0,2,3,0,0,False,18,True,False,Canada,1
