Domain,Registrar,Creation_Date,Update_Date,Registration_Period,SSL_Issuer,SSL_TTL,Validity_Length,SAN_Count,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
pzs-balsam.sk,Speedweb s. r. o.,4,3,6575,Let's Encrypt,69,89,2,1833606499,1,1,1,1,1,29405,200,nginx,3.18,0.15,0.69,0.0,0.08,1,3,0,1,0,12,0,0,Slovakia,0
superfitsk.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,36,89,2,3304337285,1,0,0,0,0,58065,200,Apache,3.18,0.23,0.69,0.0,0.0,1,3,0,0,0,12,0,1,Canada,1
baugarten.sk,"Webglobe, a.s.",4,2,4748,Let's Encrypt,60,89,2,3283482892,1,1,1,1,1,48689,200,nginx,3.42,0.33,0.58,0.0,0.0,2,2,0,0,0,11,0,0,Slovakia,0
nnormalsk.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,69,89,8,3304430047,1,0,0,0,0,41564,200,Apache,3.08,0.17,0.75,0.0,0.0,1,3,0,0,0,11,0,1,Slovakia,1
hotelmaj.sk,"ELBIA, s. r. o.",4,2,7297,Let's Encrypt,67,89,2,1833606147,1,1,1,0,1,29405,200,RANDOM,3.46,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Slovakia,0
dopeslovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,62,90,2,1746210817,7,0,0,0,0,13335,200,cloudflare,3.16,0.31,0.62,0.0,0.0,1,3,0,0,0,15,1,0,Canada,1
hotelspark.sk,Websupport s.r.o.,4,3,5114,Let's Encrypt,31,89,2,621391747,1,1,1,0,0,51013,200,Unknown,3.39,0.23,0.69,0.0,0.0,1,3,0,0,0,12,0,0,Slovakia,0
snina.sk,"INTERNET CZ, a.s.",4,3,8036,Let's Encrypt,35,89,3,1482057222,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,2.5,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Czechia,0
spisskastaraves.sk,EuroNET Slovakia s.r.o.,4,3,6947,Let's Encrypt,29,89,5,1507710250,1,1,1,0,1,197019,200,ATS,2.93,0.28,0.67,0.0,0.0,1,3,0,0,0,17,0,0,Czechia,0
billabongslovensko.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,71,89,8,2665349638,1,0,0,0,0,63119,200,Apache,3.43,0.29,0.67,0.0,0.0,1,4,0,0,0,20,1,0,USA,1
kastielcicmany.sk,Websupport s.r.o.,4,3,3653,Let's Encrypt,77,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.5,0.35,0.59,0.0,0.0,2,2,0,0,0,16,0,0,Slovakia,0
e-vuc.sk,Websupport s.r.o.,4,1,5479,DigiCert Inc,369,396,2,1489383123,1,1,1,0,1,24940,200,nginx,3.0,0.25,0.5,0.0,0.12,1,2,0,1,0,7,0,0,Germany,0
corghi.sk,"Webglobe, a.s.",4,3,7305,DigiCert Inc,369,378,2,3560513560,1,1,1,0,1,48689,200,nginx,3.17,0.22,0.67,0.0,0.0,1,3,0,0,0,8,0,0,Slovakia,0
hotelbristol.sk,Slavomír Kundrát - Faeton,4,4,9862,Let's Encrypt,47,89,2,1450107207,1,1,1,1,0,29405,200,Apache/2.4.41 (Ubuntu),3.37,0.27,0.67,0.0,0.0,1,3,0,0,0,14,0,0,Slovakia,0
www.forras.sk,"WebHouse, s.r.o.",4,3,8036,DigiCert Inc,75,381,2,786818609,1,0,0,0,0,29405,200,Apache,2.87,0.15,0.69,0.0,0.0,1,3,0,0,0,12,0,0,Slovakia,0
stussy-sk.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,47,89,2,3304240098,1,0,0,0,0,58065,200,Apache,2.45,0.17,0.67,0.0,0.08,1,2,0,1,0,11,0,1,South Africa,1
bentes.sk,"ASIX, s.r.o.",4,1,6943,Let's Encrypt,31,89,2,2745984716,1,1,1,0,1,12876,200,nginx,2.73,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,France,0
bagsmkonlineshop.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,41,89,2,3301229984,1,0,0,0,0,41564,200,Apache,3.68,0.26,0.68,0.0,0.0,1,4,0,0,0,18,1,0,Ireland,1
sopsr.sk,Štátna ochrana prírody Slovenskej republiky,4,4,8401,GEANT Vereniging,123,365,2,3265297800,1,1,1,0,0,2607,200,Apache/2.4.52 (Ubuntu),2.41,0.12,0.75,0.0,0.0,1,3,0,0,0,7,0,0,Slovakia,0
bakus.sk,"BAKUS, s.r.o.",4,4,8443,Unknown,-1,-1,-1,1307622612,1,1,1,0,0,24641,200,nginx,2.5,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Czechia,0
jelsava.sk,"WEBY GROUP, s.r.o.",4,1,8027,Let's Encrypt,82,89,2,1383588041,1,1,1,0,1,5578,200,Apache,2.92,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
bato.sk,"WEBY GROUP, s.r.o.",4,1,6940,Let's Encrypt,81,89,2,3645052472,1,1,1,0,1,5578,200,nginx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
hotelhydro.sk,Websupport s.r.o.,4,2,4383,Let's Encrypt,32,89,2,621391748,1,1,1,0,0,51013,200,openresty,3.39,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
cpbratislava.sk,Websupport s.r.o.,4,3,3653,Let's Encrypt,34,89,4,621391771,1,1,1,0,0,51013,200,openresty,3.46,0.27,0.67,0.0,0.0,1,4,0,0,0,14,1,0,Slovakia,0
bamsro.sk,"WebHouse, s.r.o.",4,2,5114,Let's Encrypt,12,89,2,621391773,1,1,1,0,1,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,3,0,0,0,8,0,0,Slovakia,0
cossk.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,52,89,8,3301189236,1,0,0,0,0,58065,200,Apache,2.16,0.12,0.75,0.0,0.0,1,3,0,0,0,7,0,1,France,1
fila-sk.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,39,89,8,2665349636,1,0,0,0,0,63119,200,Apache,2.92,0.2,0.6,0.0,0.1,1,2,0,1,0,9,0,1,USA,1
bteam.sk,EuroServer.sk s. r. o.,4,4,4383,Let's Encrypt,43,89,2,1541358873,1,1,1,0,1,41591,200,nginx,3.0,0.25,0.62,0.0,0.0,2,2,0,0,0,7,0,0,Slovakia,0
hotelstardust.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,6209,Let's Encrypt,82,89,2,1559297294,1,1,1,0,0,29405,200,Unknown,3.41,0.25,0.69,0.0,0.0,1,3,0,0,0,15,0,0,Slovakia,0
psishop.sk,Websupport s.r.o.,4,2,4748,Let's Encrypt,17,89,2,621391773,1,1,1,0,0,51013,200,openresty,2.65,0.2,0.7,0.0,0.0,1,2,0,0,0,9,1,0,Slovakia,0
bapodetva.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,4383,Let's Encrypt,67,89,2,1559297352,1,1,1,0,0,29405,200,Unknown,3.42,0.33,0.58,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
geoxbratislava.sk,Key-Systems GmbH,4,2,1096,ZeroSSL,30,90,2,3304374658,1,0,0,0,0,58065,403,nginx,3.69,0.35,0.59,0.0,0.0,2,3,0,0,0,16,1,0,Finland,1
velkymeder.sk,"Webglobe, a.s.",4,3,8038,Let's Encrypt,31,89,3,1482057222,1,1,1,1,1,39392,200,Microsoft-IIS/8.5,3.18,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Czechia,0
fendibratislava.sk,NETIM,4,3,731,Let's Encrypt,49,89,2,3304375068,1,0,0,0,0,41564,403,Apache/2,3.68,0.33,0.61,0.0,0.0,1,2,0,0,0,17,1,0,Singapore,1
hotelpodzamkom.sk,"INTERNET CZ, a.s.",4,3,7670,Let's Encrypt,14,89,2,621391773,1,1,1,0,1,51013,200,openresty,3.57,0.29,0.65,0.0,0.0,1,2,0,0,0,16,0,0,Slovakia,0
calzedonia.sk,Key-Systems GmbH,4,3,6217,Unknown,-1,-1,-1,85365113,2,1,1,0,1,16509,200,cloudflare,3.55,0.38,0.54,0.0,0.0,2,2,0,0,0,12,0,0,Germany,1
server.sk,Web Site Design s.r.o.,4,2,8395,Unknown,-1,-1,-1,3645052726,1,1,1,0,0,5578,503,Microsoft-HTTPAPI/2.0,2.5,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
bec.sk,"WebHouse, s.r.o.",4,3,7315,DigiCert Inc,381,394,2,1450111785,1,1,1,0,1,29405,200,Apache,2.58,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Slovakia,0
skiracibor.sk,Websupport s.r.o.,4,3,2922,Let's Encrypt,12,89,2,621391749,1,1,1,0,1,51013,200,openresty,3.09,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
geodetickeprace.sk,"WebHouse, s.r.o.",4,3,7341,DigiCert Inc,381,394,2,1450111796,1,1,1,0,1,29405,200,Apache,3.5,0.39,0.56,0.0,0.0,2,2,0,0,0,17,0,0,Slovakia,0
zivenabratislava.sk,"WebHouse, s.r.o.",3,3,365,Google Trust Services,88,90,2,2890108872,2,0,0,0,0,13335,403,cloudflare,3.51,0.37,0.58,0.0,0.0,1,2,0,0,0,18,1,0,Canada,1
beckersro.sk,Websupport s.r.o.,4,3,6204,Let's Encrypt,76,89,1,621391747,1,1,1,0,0,51013,200,Apache,2.92,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Slovakia,0
vespakosice.sk,Websupport s.r.o.,4,2,4748,Let's Encrypt,76,89,2,621391812,1,1,1,0,0,51013,200,openresty,3.18,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
benuskatopinka.sk,"Webglobe, a.s.",4,1,6574,Let's Encrypt,17,89,1,621391749,1,1,1,0,0,51013,200,openresty,3.45,0.35,0.59,0.0,0.0,1,2,0,0,0,16,0,0,Slovakia,0
bagpack.sk,Websupport s.r.o.,4,3,4018,Let's Encrypt,72,89,2,621391797,1,1,1,0,0,51013,200,openresty,2.92,0.2,0.7,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
goldenroyal.sk,"Webglobe, a.s.",4,3,8401,Let's Encrypt,49,89,2,3283483276,1,1,1,0,1,48689,200,nginx,3.52,0.36,0.57,0.0,0.0,3,2,0,0,0,13,0,0,Slovakia,0
babadlo.sk,SIXNET internet technologies s.r.o.,4,3,8036,Let's Encrypt,40,89,2,1091927063,1,1,1,0,0,24940,200,Apache,2.92,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Finland,0
hajenkahotel.sk,"Webglobe, a.s.",4,2,7305,Let's Encrypt,79,89,2,621391804,1,1,1,0,0,51013,200,openresty,3.37,0.33,0.6,0.0,0.0,1,2,0,0,0,14,0,0,Slovakia,0
eccoo-buv.sk,Gransy s.r.o.,3,3,365,Google Trust Services,57,90,2,2890110430,2,0,0,0,0,13335,200,cloudflare,3.25,0.33,0.5,0.0,0.08,2,2,0,1,0,11,0,0,Canada,1
battal.sk,"Slovanet, a. s.",4,2,6585,Let's Encrypt,64,89,2,621391772,1,1,1,0,0,51013,200,openresty,2.73,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
kasinosprievodca.sk,Gransy s.r.o.,4,3,1826,Let's Encrypt,62,89,2,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.58,0.37,0.58,0.0,0.0,2,3,0,0,0,18,1,0,Czechia,1
umelevence.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,4018,Unknown,-1,-1,-1,1559297321,1,1,1,0,0,29405,200,Unknown,3.09,0.38,0.54,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
thomassaboslovensko.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,67,89,2,3304449551,1,0,0,0,0,58065,200,Apache,3.39,0.32,0.64,0.0,0.0,1,3,0,0,0,21,1,0,Germany,1
barrister.sk,"Webglobe, a.s.",4,3,7670,DigiCert Inc,369,378,2,3283482831,1,1,1,1,1,48689,200,nginx,3.02,0.25,0.67,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
ksisters.sk,Key-Systems GmbH,4,3,2192,Google Trust Services,56,90,2,2890090235,3,1,1,0,1,13335,200,cloudflare,2.55,0.18,0.73,0.0,0.0,1,2,0,0,0,10,0,0,Canada,0
caterpillarslovensko-sk.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,71,89,7,3304536823,1,0,0,0,0,41564,200,Apache,3.72,0.27,0.65,0.0,0.04,1,3,0,1,0,25,1,1,Canada,1
dobryznalec.sk,"ACTIVE 24, s.r.o.",4,3,3287,Let's Encrypt,61,89,2,521079365,1,1,1,0,0,25234,200,nginx,3.81,0.29,0.64,0.0,0.0,1,2,0,0,0,13,0,0,Czechia,1
backup.skila.tn,OVH,-1,-1,-1,Let's Encrypt,49,89,7,1558088638,1,0,0,0,0,16276,200,OVHcloud,3.51,0.27,0.6,0.0,0.0,1,2,0,0,0,14,1,0,France,1
uniqlo-slovakia.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,59,89,2,2783395891,1,0,0,0,0,48950,200,Apache,3.5,0.39,0.5,0.0,0.06,2,2,0,1,0,17,1,0,Germany,1
wellensteynslovensko.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,88,89,2,2665349654,1,0,0,0,0,63119,200,Apache,3.24,0.3,0.65,0.0,0.0,2,3,0,0,0,22,1,0,USA,1
polov.sk,Eva Hromádková - KRISTÍNKA,4,3,2192,Unknown,-1,-1,-1,3114381182,1,0,0,0,0,5578,200,nginx,2.75,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Slovakia,0
marc-jacobs.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,57,89,8,2783395880,1,0,0,0,0,48950,200,Apache,3.38,0.21,0.64,0.0,0.07,1,2,0,1,0,13,0,0,Germany,1
rozhodni-bsk.sk,Gransy s.r.o.,4,1,1096,Let's Encrypt,68,89,2,1296984067,1,1,1,0,1,15685,200,nginx,3.51,0.2,0.67,0.0,0.07,1,3,0,1,0,14,0,1,Czechia,1
apollohotel.sk,Websupport s.r.o.,4,3,6940,Let's Encrypt,52,89,2,598498817,2,1,1,0,0,14618,403,nginx,3.13,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,USA,0
marionnaud.sk,RAINSIDE s.r.o.,4,3,8036,DigiCert Inc,140,349,98,389995534,1,1,1,0,1,16625,0,Unknown,3.39,0.38,0.54,0.0,0.0,2,2,0,0,0,12,0,0,USA,0
bahama.sk,Websupport s.r.o.,4,3,6949,Let's Encrypt,29,89,2,621391813,1,1,1,0,0,51013,200,openresty,2.64,0.33,0.56,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
ssos365.sk,"WebCreators, s. r. o.",3,3,365,Let's Encrypt,86,89,7,3248704789,1,1,1,1,1,29405,404,nginx,2.52,0.1,0.5,0.3,0.0,1,2,3,0,0,9,0,0,Slovakia,1
decathlon.sk,Corporation Service Company (DBS) GmbH,4,3,6940,Google Trust Services,60,89,1,1746013583,2,1,1,0,0,13335,403,cloudflare,3.58,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Canada,0
ukf.sk,Univerzita Konštantína Filozofa v Nitre,4,3,11317,GEANT Vereniging,134,365,2,3243707473,1,1,1,0,1,2607,200,Apache,2.25,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Slovakia,0
baffer.sk,Websupport s.r.o.,4,3,2557,Let's Encrypt,32,89,2,621391771,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
niketeniskysk.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,29,89,2,3301182946,1,0,0,0,0,63119,200,Apache,2.83,0.31,0.62,0.0,0.0,1,2,0,0,0,15,1,1,Germany,1
veja-tenisky.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,35,89,8,3304094190,1,0,0,0,0,41564,200,Apache,3.51,0.33,0.53,0.0,0.07,1,2,0,1,0,14,1,0,Germany,1
babstavebniny.sk,"INTERNET CZ, a.s.",4,3,8401,Unknown,-1,-1,-1,1359135518,1,1,1,0,1,24806,200,Apache,3.33,0.31,0.62,0.0,0.0,1,3,0,0,0,15,0,0,Czechia,0
tevasandale.sk,"WebHouse, s.r.o.",3,3,365,Google Trust Services,34,90,2,1746227201,7,0,0,0,0,13335,403,cloudflare,3.18,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Canada,1
b-1.sk,EXO TECHNOLOGIES spol. s r.o.,4,2,5479,Let's Encrypt,67,89,2,1559297387,1,1,1,0,0,29405,200,Unknown,2.58,0.0,0.5,0.17,0.17,0,2,1,1,0,5,0,0,Slovakia,0
zahradnecentrum-bena.sk,Websupport s.r.o.,4,3,5116,Let's Encrypt,23,89,2,621391772,1,1,1,0,0,51013,200,openresty,3.82,0.3,0.61,0.0,0.04,1,3,0,1,0,22,0,0,Slovakia,0
maxinn.sk,"Webglobe, a.s.",4,3,6942,Let's Encrypt,87,89,2,3107705727,1,1,1,1,0,43541,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Czechia,0
bargertex.sk,EXO TECHNOLOGIES spol. s r.o.,4,4,5479,ZeroSSL,51,90,2,3108035365,1,1,1,0,1,43541,200,nginx,3.25,0.25,0.67,0.0,0.0,1,2,0,0,0,11,0,0,Czechia,0
antai-gouv-fr.stavbazdreva.sk,Websupport s.r.o.,4,2,730,Let's Encrypt,14,89,2,621391811,1,0,0,0,0,51013,200,openresty,3.95,0.31,0.55,0.0,0.07,2,3,0,1,0,28,0,0,Slovakia,1
kryptokasino.sk,Gransy s.r.o.,4,1,730,Let's Encrypt,78,89,2,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.32,0.33,0.6,0.0,0.0,1,2,0,0,0,14,1,0,Czechia,1
sliezskydom.sk,Websupport s.r.o.,4,1,8021,Let's Encrypt,77,89,2,621391748,1,1,1,0,0,51013,200,openresty,3.32,0.29,0.64,0.0,0.0,2,3,0,0,0,13,0,0,Slovakia,0
fitfloponsale.sk,NETIM,4,3,731,Google Trust Services,33,90,2,2890115401,2,0,0,0,0,13335,403,cloudflare,3.5,0.31,0.62,0.0,0.0,1,3,0,0,0,15,1,0,Canada,1
nvgtnoutlet.sk,NETIM,4,3,731,ZeroSSL,86,90,2,3304375088,1,0,0,0,0,41564,403,Apache/2,3.32,0.21,0.71,0.0,0.0,2,5,0,0,0,13,1,0,Singapore,1
bbelektro.cz,REG-MOJEID,4,4,9497,Let's Encrypt,70,89,2,3264328937,1,1,1,0,0,24971,200,nginx/1.26.2,3.25,0.25,0.67,0.0,0.0,1,3,0,0,0,11,0,0,Czechia,0
stavbabezstarosti.sk,Gransy s.r.o.,1,1,365,Google Trust Services,75,90,2,1746219468,2,0,0,0,0,13335,403,cloudflare,3.35,0.3,0.65,0.0,0.0,1,3,0,0,0,19,0,0,Canada,0
hotelartin.sk,"WebHouse, s.r.o.",4,3,8041,Let's Encrypt,27,89,1,621391771,1,1,1,0,1,51013,200,openresty,3.55,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
bfrost.sk,"Webglobe, a.s.",4,1,7670,Let's Encrypt,52,89,2,3560513543,1,1,1,1,1,48689,200,nginx,2.95,0.11,0.78,0.0,0.0,1,3,0,0,0,8,0,0,Slovakia,0
djbencur.sk,"WebHouse, s.r.o.",4,1,1826,DigiCert Inc,381,394,2,1450111986,1,1,1,0,1,29405,200,Apache,3.46,0.18,0.73,0.0,0.0,1,3,0,0,0,10,0,0,Slovakia,0
autoskolavav.sk,Websupport s.r.o.,4,3,5479,Let's Encrypt,46,89,2,621391805,1,1,1,0,0,51013,200,openresty,3.06,0.4,0.53,0.0,0.0,2,2,0,0,0,14,0,0,Slovakia,0
btrix.sk,"Webglobe, a.s.",4,2,1461,Let's Encrypt,76,89,2,3645054525,1,1,1,1,1,5578,200,nginx,3.0,0.12,0.75,0.0,0.0,1,3,0,0,0,7,0,0,Slovakia,0
volkl.sk,ZONER s.r.o.,4,2,8401,Let's Encrypt,75,89,2,2421903478,1,0,0,0,0,51167,200,Apache,2.5,0.12,0.75,0.0,0.0,1,3,0,0,0,7,0,0,France,0
lecoqsportifbratislava.sk,NETIM,4,3,731,Let's Encrypt,30,89,2,2783430165,1,0,0,0,0,58065,403,nginx,3.86,0.32,0.64,0.0,0.0,1,3,0,0,0,24,1,0,Estonia,1
hotelfrantisek.sk,"Lemon Lion, s.r.o.",4,3,2922,Let's Encrypt,56,89,2,1311670454,1,1,1,0,1,24940,200,Apache,3.62,0.29,0.65,0.0,0.0,1,3,0,0,0,16,0,0,Germany,0
grendel.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,8036,Let's Encrypt,21,89,2,1559297297,1,1,1,0,0,29405,200,Unknown,3.12,0.2,0.7,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
mizunoteniskysk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,40,90,2,1746211281,2,0,0,0,0,13335,404,cloudflare,3.42,0.33,0.61,0.0,0.0,1,2,0,0,0,17,1,1,Canada,1
bari.sk,Websupport s.r.o.,4,3,6575,Google Trust Services,69,90,2,1746231297,7,1,1,0,1,13335,200,cloudflare,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Canada,0
bergdoktor.sk,Websupport s.r.o.,4,2,1826,Let's Encrypt,25,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.24,0.23,0.69,0.0,0.0,1,3,0,0,0,12,0,0,Slovakia,0
uniag.sk,Websupport s.r.o.,4,3,9132,GEANT Vereniging,230,365,17,3243729853,1,1,1,0,0,2607,200,nginx,3.0,0.38,0.5,0.0,0.0,2,2,0,0,0,7,0,0,Slovakia,0
modra.sk,"Webglobe, a.s.",4,2,8401,Let's Encrypt,15,89,2,3645054555,1,1,1,1,1,5578,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Slovakia,0
bcbsro.sk,"Webglobe, a.s.",4,3,5479,Let's Encrypt,78,89,2,3283482649,1,1,1,0,1,48689,200,nginx,2.73,0.11,0.78,0.0,0.0,1,5,0,0,0,8,0,0,Slovakia,0
becrea.sk,Websupport s.r.o.,4,3,4733,Let's Encrypt,83,89,2,621391772,1,1,1,0,0,51013,200,nginx,2.95,0.33,0.56,0.0,0.0,2,2,0,0,0,8,0,0,Slovakia,0
vivaitalia.sk,Varro s.r.o.,4,2,4348,Let's Encrypt,47,89,2,1559297352,1,1,1,0,0,29405,200,Unknown,2.82,0.46,0.46,0.0,0.0,2,2,0,0,0,12,0,0,Slovakia,1
beemark.sk,"INTERNET CZ, a.s.",4,3,5118,Let's Encrypt,37,89,2,621391812,1,1,1,0,0,51013,200,openresty,2.92,0.3,0.6,0.0,0.0,2,2,0,0,0,9,0,0,Slovakia,0
jana-bendova.sk,"Webglobe, a.s.",4,3,6578,Let's Encrypt,66,89,2,3645054580,1,1,1,1,1,5578,200,nginx,3.46,0.33,0.53,0.0,0.07,1,2,0,1,0,14,0,0,Slovakia,0
funnyjump.sk,"ADEM, s.r.o.",4,3,4748,Let's Encrypt,40,89,2,1364801648,1,1,1,0,1,29405,403,LiteSpeed,3.25,0.25,0.67,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
balker.sk,"MYSTERY MACHINE, s.r.o.",4,1,7655,Unknown,-1,-1,-1,772035755,1,1,1,0,0,24940,200,Apache/2,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Germany,0
bernoli.sk,Websupport s.r.o.,4,1,4383,Sectigo Limited,312,379,2,621391773,1,1,1,0,0,51013,200,openresty,3.32,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
azet.sk,Ringier Slovakia Media s.r.o.,4,1,8401,Sectigo Limited,356,371,2,1542141005,1,1,1,0,1,57788,200,Unknown,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
hotelmalina.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,6957,Let's Encrypt,69,89,4,1559297283,1,1,1,0,0,29405,200,Unknown,3.52,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
babybelly.sk,Websupport s.r.o.,4,1,4748,Let's Encrypt,32,89,2,621391805,1,1,1,0,0,51013,200,openresty,2.86,0.33,0.58,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
stkboatplus.sk,"Webglobe, a.s.",4,1,5844,Let's Encrypt,39,89,2,3283482641,1,1,1,1,1,48689,200,nginx,3.18,0.21,0.71,0.0,0.0,2,4,0,0,0,13,0,0,Slovakia,0
topolcany.sk,"WEBY GROUP, s.r.o.",4,1,8401,Let's Encrypt,46,89,2,1383588041,1,1,1,0,1,5578,200,Apache,3.42,0.33,0.58,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
ugg-sk.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,59,89,8,3304449552,1,0,0,0,0,58065,200,Apache,2.5,0.11,0.67,0.0,0.11,1,2,0,1,0,8,0,1,Germany,1
penzionfesi.sk,BUSINESS SOLUTION s.r.o.,4,3,5114,Let's Encrypt,58,89,3,1442351444,1,1,1,0,1,5578,200,Apache,3.24,0.36,0.57,0.0,0.0,2,2,0,0,0,13,0,0,Slovakia,0
spisskabela.sk,Websupport s.r.o.,4,1,8401,Let's Encrypt,13,89,2,621391803,1,1,1,0,0,51013,200,openresty,2.95,0.29,0.64,0.0,0.0,1,3,0,0,0,13,0,0,Slovakia,0
financnasprava.sk,DataCentrum,4,2,5479,DigiCert Inc,329,376,20,3254847026,1,1,1,0,1,30898,200,Unknown,3.22,0.29,0.65,0.0,0.0,1,3,0,0,0,16,0,0,Slovakia,0
biovitae.sk,BiznisWeb s.r.o.,4,3,5851,Let's Encrypt,81,89,3,1403517191,1,1,1,1,1,24971,200,Apache,3.28,0.45,0.45,0.0,0.0,2,2,0,0,0,10,0,0,Czechia,0
hotelclavis.sk,Websupport s.r.o.,4,3,6950,Let's Encrypt,61,89,2,521079480,1,1,1,0,0,25234,200,nginx,3.52,0.29,0.64,0.0,0.0,1,3,0,0,0,13,0,0,Czechia,0
hotelsvataludmila.sk,"INTERNET CZ, a.s.",4,2,4748,Actalis S.p.A.,195,385,2,1359135476,1,0,1,0,0,24806,200,Apache,3.65,0.35,0.6,0.0,0.0,1,3,0,0,0,19,0,0,Czechia,0
refan-slovensko.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,15,89,2,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.46,0.28,0.61,0.0,0.06,1,3,0,1,0,17,1,0,Czechia,1
mestotlmace.sk,"WEBY GROUP, s.r.o.",4,3,7305,Let's Encrypt,59,89,2,1482057607,1,1,1,0,1,39392,200,Microsoft-IIS/8.5,3.24,0.29,0.64,0.0,0.0,1,3,0,0,0,13,0,0,Czechia,0
sasanka.sk,"ELBIA, s. r. o.",4,3,6209,Unknown,-1,-1,-1,1450109216,1,1,1,0,1,29405,200,RANDOM,2.17,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
